@relation SMILEfeatures

@attribute name string
@attribute pcm_LOGenergy_sma_linregerrA numeric
@attribute pcm_LOGenergy_sma_qregc3 numeric
@attribute pcm_LOGenergy_sma_linregerrA numeric

@data
'fixed_6 Dziaugsmas_71',2.33075,-13.66438,2.33075
'fixed_6 Dziaugsmas_72',2.363583,-14.91764,2.363583
'fixed_6 Dziaugsmas_73',2.481782,-14.63492,2.481782
'fixed_6 Dziaugsmas_74',2.465662,-15.38579,2.465662
'fixed_6 Dziaugsmas_75',2.306907,-13.32559,2.306907
'fixed_6 Dziaugsmas_76',2.35476,-15.4059,2.35476
'fixed_6 Dziaugsmas_77',2.491217,-15.09583,2.491217
'fixed_6 Dziaugsmas_78',2.603649,-15.32674,2.603649
'fixed_6 Dziaugsmas_79',2.872094,-13.1154,2.872094
'fixed_6 Dziaugsmas_80',2.044282,-14.032,2.044282
'fixed_6 Dziaugsmas_81',2.164682,-14.73894,2.164682
'fixed_6 Dziaugsmas_82',1.887083,-12.62572,1.887083
'fixed_6 Dziaugsmas_83',2.274544,-13.12421,2.274544
'fixed_6 Dziaugsmas_84',2.376705,-14.3757,2.376705
'fixed_6 Dziaugsmas_85',2.343417,-14.97927,2.343417
'fixed_6 Dziaugsmas_86',2.605105,-15.03473,2.605105
'fixed_6 Dziaugsmas_87',2.231846,-13.87184,2.231846
'fixed_6 Dziaugsmas_88',2.5372,-14.71604,2.5372
'fixed_6 Dziaugsmas_89',2.065863,-13.87288,2.065863
'fixed_6 Dziaugsmas_90',2.544686,-14.52111,2.544686
'fixed_6 Dziaugsmas_91',2.581929,-15.2375,2.581929
'fixed_6 Dziaugsmas_92',2.490933,-13.50271,2.490933
'fixed_6 Dziaugsmas_93',2.579934,-14.52414,2.579934
'fixed_6 Dziaugsmas_94',1.986538,-13.87631,1.986538
'fixed_6 Dziaugsmas_95',2.312869,-13.08907,2.312869
'fixed_6 Dziaugsmas_96',2.591974,-12.7504,2.591974
'fixed_6 Dziaugsmas_97',2.111835,-13.56958,2.111835
'fixed_6 Dziaugsmas_98',2.391706,-12.07435,2.391706
'fixed_6 Dziaugsmas_99',2.134293,-11.00932,2.134293
'fixed_6 Liudesys_01',1.842631,-17.03966,1.842631
'fixed_6 Liudesys_02',1.726063,-12.86016,1.726063
'fixed_6 Liudesys_03',1.638704,-14.24648,1.638704
'fixed_6 Liudesys_04',1.964968,-13.86745,1.964968
'fixed_6 Liudesys_05',2.171906,-13.04151,2.171906
'fixed_6 Liudesys_06',2.12248,-15.20975,2.12248
'fixed_6 Liudesys_07',1.678289,-15.18934,1.678289
'fixed_6 Liudesys_08',1.446075,-13.14289,1.446075
'fixed_6 Liudesys_09',1.849347,-14.86853,1.849347
'fixed_6 Liudesys_10',1.925951,-15.24522,1.925951
'fixed_6 Liudesys_100',1.752754,-14.05284,1.752754
'fixed_6 Liudesys_11',1.726507,-15.19848,1.726507
'fixed_6 Liudesys_12',1.990303,-14.54664,1.990303
'fixed_6 Liudesys_13',1.698368,-14.80551,1.698368
'fixed_6 Liudesys_14',1.860153,-14.22831,1.860153
'fixed_6 Liudesys_15',2.103393,-14.95925,2.103393
'fixed_6 Liudesys_16',1.53416,-14.88051,1.53416
'fixed_6 Liudesys_17',1.768873,-14.3454,1.768873
'fixed_6 Liudesys_18',1.900026,-13.63633,1.900026
'fixed_6 Liudesys_19',1.499614,-13.92056,1.499614
'fixed_6 Liudesys_20',1.717051,-14.94541,1.717051
'fixed_6 Liudesys_21',1.780747,-14.59002,1.780747
'fixed_6 Liudesys_22',1.877059,-14.17666,1.877059
'fixed_6 Liudesys_23',1.743917,-14.62085,1.743917
'fixed_6 Liudesys_24',1.932067,-14.20794,1.932067
'fixed_6 Liudesys_25',1.925447,-15.21266,1.925447
'fixed_6 Liudesys_26',1.874147,-14.87761,1.874147
'fixed_6 Liudesys_27',1.737252,-14.46493,1.737252
'fixed_6 Liudesys_28',1.695268,-14.40324,1.695268
'fixed_6 Liudesys_29',2.093622,-13.70524,2.093622
'fixed_6 Liudesys_30',2.144026,-13.27061,2.144026
'fixed_6 Liudesys_31',1.748863,-13.47877,1.748863
'fixed_6 Liudesys_32',1.715896,-13.21533,1.715896
'fixed_6 Liudesys_33',1.651912,-13.95278,1.651912
'fixed_6 Liudesys_34',1.91787,-13.72102,1.91787
'fixed_6 Liudesys_35',1.710092,-13.88693,1.710092
'fixed_6 Liudesys_36',1.621107,-13.32785,1.621107
'fixed_6 Liudesys_37',1.877635,-14.59265,1.877635
'fixed_6 Liudesys_38',1.781419,-14.27317,1.781419
'fixed_6 Liudesys_39',1.881045,-14.17295,1.881045
'fixed_6 Liudesys_40',2.046485,-12.31538,2.046485
'fixed_6 Liudesys_41',1.835758,-13.76895,1.835758
'fixed_6 Liudesys_42',1.749552,-13.18433,1.749552
'fixed_6 Liudesys_43',1.805354,-14.79078,1.805354
'fixed_6 Liudesys_44',1.775096,-14.8132,1.775096
'fixed_6 Liudesys_45',1.951715,-14.46883,1.951715
'fixed_6 Liudesys_46',1.259728,-14.02379,1.259728
'fixed_6 Liudesys_47',1.936098,-13.9125,1.936098
'fixed_6 Liudesys_48',2.141462,-13.85238,2.141462
'fixed_6 Liudesys_49',1.791019,-13.23031,1.791019
'fixed_6 Liudesys_50',1.529098,-13.27663,1.529098
'fixed_6 Liudesys_51',1.821435,-14.0866,1.821435
'fixed_6 Liudesys_52',1.77841,-14.06649,1.77841
'fixed_6 Liudesys_53',1.809762,-14.24506,1.809762
'fixed_6 Liudesys_54',1.726669,-13.96754,1.726669
'fixed_6 Liudesys_55',1.566956,-12.68147,1.566956
'fixed_6 Liudesys_56',1.618384,-13.99752,1.618384
'fixed_6 Liudesys_57',2.199047,-14.34769,2.199047
'fixed_6 Liudesys_58',1.815059,-15.20395,1.815059
'fixed_6 Liudesys_59',1.596814,-14.42107,1.596814
'fixed_6 Liudesys_60',1.547318,-13.17116,1.547318
'fixed_6 Liudesys_61',1.70932,-11.08557,1.70932
'fixed_6 Liudesys_62',1.926747,-14.40206,1.926747
'fixed_6 Liudesys_63',2.183167,-13.4062,2.183167
'fixed_6 Liudesys_64',2.071759,-13.43942,2.071759
'fixed_6 Liudesys_65',1.75021,-12.92858,1.75021
'fixed_6 Liudesys_66',1.715506,-13.75163,1.715506
'fixed_6 Liudesys_67',2.274262,-13.66016,2.274262
'fixed_6 Liudesys_68',1.979283,-13.86237,1.979283
'fixed_6 Liudesys_69',1.967831,-13.58117,1.967831
'fixed_6 Liudesys_70',1.876852,-15.44604,1.876852
'fixed_6 Liudesys_71',1.909698,-13.96883,1.909698
'fixed_6 Liudesys_72',1.72702,-12.8803,1.72702
'fixed_6 Liudesys_73',1.469998,-13.61857,1.469998
'fixed_6 Liudesys_74',1.673643,-13.69933,1.673643
'fixed_6 Liudesys_75',1.643603,-12.48407,1.643603
'fixed_6 Liudesys_76',1.813429,-14.1215,1.813429
'fixed_6 Liudesys_77',2.042575,-13.46332,2.042575
'fixed_6 Liudesys_78',1.743579,-13.15624,1.743579
'fixed_6 Liudesys_79',2.099448,-11.73682,2.099448
'fixed_6 Liudesys_80',1.652745,-14.18101,1.652745
'fixed_6 Liudesys_81',1.641737,-13.50381,1.641737
'fixed_6 Liudesys_82',1.717879,-12.5993,1.717879
'fixed_6 Liudesys_83',1.823262,-13.74377,1.823262
'fixed_6 Liudesys_84',1.5563,-13.57078,1.5563
'fixed_6 Liudesys_85',1.379286,-13.79451,1.379286
'fixed_6 Liudesys_86',1.737487,-14.73582,1.737487
'fixed_6 Liudesys_87',1.751423,-14.31714,1.751423
'fixed_6 Liudesys_88',1.961463,-13.56902,1.961463
'fixed_6 Liudesys_89',1.813418,-13.14742,1.813418
'fixed_6 Liudesys_90',2.292241,-14.20682,2.292241
'fixed_6 Liudesys_91',1.936351,-14.13272,1.936351
'fixed_6 Liudesys_92',1.660903,-13.34315,1.660903
'fixed_6 Liudesys_93',2.085265,-13.34809,2.085265
'fixed_6 Liudesys_94',2.145688,-14.13281,2.145688
'fixed_6 Liudesys_95',1.859882,-12.51217,1.859882
'fixed_6 Liudesys_96',2.273516,-13.67384,2.273516
'fixed_6 Liudesys_97',1.59048,-13.11815,1.59048
'fixed_6 Liudesys_98',1.726671,-12.24108,1.726671
'fixed_6 Liudesys_99',2.044373,-12.69116,2.044373
'fixed_6 Neutrali_01',2.455506,-15.52489,2.455506
'fixed_6 Neutrali_02',2.168656,-14.58317,2.168656
'fixed_6 Neutrali_03',1.774276,-14.20971,1.774276
'fixed_6 Neutrali_04',2.404051,-14.94752,2.404051
'fixed_6 Neutrali_05',2.285888,-13.77968,2.285888
'fixed_6 Neutrali_06',2.152649,-13.82111,2.152649
'fixed_6 Neutrali_07',2.561713,-16.39374,2.561713
'fixed_6 Neutrali_08',2.167335,-13.87251,2.167335
'fixed_6 Neutrali_09',2.351235,-14.90604,2.351235
'fixed_6 Neutrali_10',2.138485,-14.50716,2.138485
'fixed_6 Neutrali_100',2.270751,-13.56777,2.270751
'fixed_6 Neutrali_11',2.430976,-15.02525,2.430976
'fixed_6 Neutrali_12',2.199781,-14.067,2.199781
'fixed_6 Neutrali_13',2.474114,-14.95452,2.474114
'fixed_6 Neutrali_14',2.299644,-13.5156,2.299644
'fixed_6 Neutrali_15',2.327276,-13.40552,2.327276
'fixed_6 Neutrali_16',2.173756,-15.02084,2.173756
'fixed_6 Neutrali_17',2.13033,-14.53863,2.13033
'fixed_6 Neutrali_18',1.870428,-12.97504,1.870428
'fixed_6 Neutrali_19',1.689971,-12.94329,1.689971
'fixed_6 Neutrali_20',2.197515,-13.15252,2.197515
'fixed_6 Neutrali_21',2.303462,-14.24089,2.303462
'fixed_6 Neutrali_22',2.023077,-13.72022,2.023077
'fixed_6 Neutrali_23',2.151354,-14.04287,2.151354
'fixed_6 Neutrali_24',1.859526,-12.14352,1.859526
'fixed_6 Neutrali_25',2.288873,-13.5541,2.288873
'fixed_6 Neutrali_26',1.991408,-14.05878,1.991408
'fixed_6 Neutrali_27',2.2909,-14.35184,2.2909
'fixed_6 Neutrali_28',2.350371,-14.0325,2.350371
'fixed_6 Neutrali_29',2.534359,-14.62103,2.534359
'fixed_6 Neutrali_30',2.065118,-14.24466,2.065118
'fixed_6 Neutrali_31',2.340847,-14.38659,2.340847
'fixed_6 Neutrali_32',1.945149,-12.47335,1.945149
'fixed_6 Neutrali_33',2.008092,-16.094,2.008092
'fixed_6 Neutrali_34',2.043209,-13.28551,2.043209
'fixed_6 Neutrali_35',2.302228,-15.81913,2.302228
'fixed_6 Neutrali_36',2.06078,-12.50378,2.06078
'fixed_6 Neutrali_37',2.47568,-16.13996,2.47568
'fixed_6 Neutrali_38',2.122522,-12.91208,2.122522
'fixed_6 Neutrali_39',2.45289,-14.87605,2.45289
'fixed_6 Neutrali_40',2.441363,-14.39408,2.441363
'fixed_6 Neutrali_41',1.990906,-13.3938,1.990906
'fixed_6 Neutrali_42',2.242492,-14.06174,2.242492
'fixed_6 Neutrali_43',2.20471,-14.6076,2.20471
'fixed_6 Neutrali_44',1.893575,-14.20938,1.893575
'fixed_6 Neutrali_45',2.278043,-14.59925,2.278043
'fixed_6 Neutrali_46',2.227885,-16.56956,2.227885
'fixed_6 Neutrali_47',2.327788,-13.40468,2.327788
'fixed_6 Neutrali_48',2.06734,-12.63888,2.06734
'fixed_6 Neutrali_49',2.050349,-12.80856,2.050349
'fixed_6 Neutrali_50',2.131838,-14.07728,2.131838
'fixed_6 Neutrali_51',2.460543,-13.63723,2.460543
'fixed_6 Neutrali_52',2.149271,-15.08949,2.149271
'fixed_6 Neutrali_53',2.31847,-13.96728,2.31847
'fixed_6 Neutrali_54',2.110377,-12.90058,2.110377
'fixed_6 Neutrali_55',2.144625,-13.12219,2.144625
'fixed_6 Neutrali_56',2.235236,-13.63013,2.235236
'fixed_6 Neutrali_57',2.19302,-13.5173,2.19302
'fixed_6 Neutrali_58',2.319315,-14.76692,2.319315
'fixed_6 Neutrali_59',2.131321,-14.08142,2.131321
'fixed_6 Neutrali_60',1.932723,-13.25918,1.932723
'fixed_6 Neutrali_61',2.582624,-15.07256,2.582624
'fixed_6 Neutrali_62',2.515977,-15.4037,2.515977
'fixed_6 Neutrali_63',2.131961,-14.27716,2.131961
'fixed_6 Neutrali_64',2.202973,-13.99961,2.202973
'fixed_6 Neutrali_65',2.324669,-14.96399,2.324669
'fixed_6 Neutrali_66',2.234688,-13.48772,2.234688
'fixed_6 Neutrali_67',2.032223,-15.6444,2.032223
'fixed_6 Neutrali_68',2.257164,-13.05134,2.257164
'fixed_6 Neutrali_69',2.086462,-14.31044,2.086462
'fixed_6 Neutrali_70',2.28372,-13.94504,2.28372
'fixed_6 Neutrali_71',2.187953,-13.11208,2.187953
'fixed_6 Neutrali_72',2.325672,-14.08551,2.325672
'fixed_6 Neutrali_73',2.008845,-12.39843,2.008845
'fixed_6 Neutrali_74',2.249735,-14.06595,2.249735
'fixed_6 Neutrali_75',2.363927,-14.74737,2.363927
'fixed_6 Neutrali_76',2.180393,-13.24906,2.180393
'fixed_6 Neutrali_77',2.371814,-13.98579,2.371814
'fixed_6 Neutrali_78',2.325089,-13.90903,2.325089
'fixed_6 Neutrali_79',2.435591,-13.89128,2.435591
'fixed_6 Neutrali_80',2.164269,-13.64625,2.164269
'fixed_6 Neutrali_81',2.047585,-13.89392,2.047585
'fixed_6 Neutrali_82',2.12191,-13.54749,2.12191
'fixed_6 Neutrali_83',2.169229,-13.98931,2.169229
'fixed_6 Neutrali_84',1.968703,-12.99675,1.968703
'fixed_6 Neutrali_85',1.9153,-13.09581,1.9153
'fixed_6 Neutrali_86',2.284159,-14.01349,2.284159
'fixed_6 Neutrali_87',2.052695,-13.04742,2.052695
'fixed_6 Neutrali_88',2.430009,-13.53507,2.430009
'fixed_6 Neutrali_89',2.052913,-12.96988,2.052913
'fixed_6 Neutrali_90',2.376447,-14.11356,2.376447
'fixed_6 Neutrali_91',2.585281,-15.36365,2.585281
'fixed_6 Neutrali_92',2.179758,-13.25913,2.179758
'fixed_6 Neutrali_93',2.365959,-14.79018,2.365959
'fixed_6 Neutrali_94',2.296352,-13.81278,2.296352
'fixed_6 Neutrali_95',1.899648,-12.67248,1.899648
'fixed_6 Neutrali_96',2.269989,-13.92049,2.269989
'fixed_6 Neutrali_97',1.934223,-13.7315,1.934223
'fixed_6 Neutrali_98',2.239091,-11.82273,2.239091
'fixed_6 Neutrali_99',2.252049,-12.10262,2.252049
'fixed_6 Pyktis_01',2.327406,-14.26578,2.327406
'fixed_6 Pyktis_02',2.142553,-12.69508,2.142553
'fixed_6 Pyktis_03',2.221096,-15.7414,2.221096
'fixed_6 Pyktis_04',2.462191,-14.07268,2.462191
'fixed_6 Pyktis_05',2.589185,-18.59229,2.589185
'fixed_6 Pyktis_06',2.039992,-12.11363,2.039992
'fixed_6 Pyktis_07',2.027792,-15.50905,2.027792
'fixed_6 Pyktis_08',1.939835,-12.31358,1.939835
'fixed_6 Pyktis_09',2.533684,-16.32477,2.533684
'fixed_6 Pyktis_10',2.366672,-15.04335,2.366672
'fixed_6 Pyktis_100',1.903832,-13.12565,1.903832
'fixed_6 Pyktis_11',2.207945,-14.71344,2.207945
'fixed_6 Pyktis_12',2.529783,-15.9584,2.529783
'fixed_6 Pyktis_13',2.531543,-15.54991,2.531543
'fixed_6 Pyktis_14',2.593279,-15.75573,2.593279
'fixed_6 Pyktis_15',2.54758,-14.3163,2.54758
'fixed_6 Pyktis_16',2.552607,-17.09719,2.552607
'fixed_6 Pyktis_17',2.322821,-15.535,2.322821
'fixed_6 Pyktis_18',2.618499,-16.38772,2.618499
'fixed_6 Pyktis_19',2.286591,-15.47257,2.286591
'fixed_6 Pyktis_20',2.253429,-13.69955,2.253429
'fixed_6 Pyktis_21',2.173643,-14.69744,2.173643
'fixed_6 Pyktis_22',2.092531,-14.20167,2.092531
'fixed_6 Pyktis_23',2.363118,-16.64067,2.363118
'fixed_6 Pyktis_24',2.062396,-13.33411,2.062396
'fixed_6 Pyktis_25',2.313956,-14.02054,2.313956
'fixed_6 Pyktis_26',2.466239,-16.03087,2.466239
'fixed_6 Pyktis_27',2.193182,-14.38652,2.193182
'fixed_6 Pyktis_28',2.252045,-14.47306,2.252045
'fixed_6 Pyktis_29',2.621009,-14.26377,2.621009
'fixed_6 Pyktis_30',2.327474,-15.40508,2.327474
'fixed_6 Pyktis_31',2.389047,-14.44464,2.389047
'fixed_6 Pyktis_32',2.306377,-15.12703,2.306377
'fixed_6 Pyktis_33',1.93496,-14.04595,1.93496
'fixed_6 Pyktis_34',2.10063,-14.01569,2.10063
'fixed_6 Pyktis_35',2.377131,-16.41182,2.377131
'fixed_6 Pyktis_36',2.36345,-14.02235,2.36345
'fixed_6 Pyktis_37',2.14593,-14.73432,2.14593
'fixed_6 Pyktis_38',2.625923,-15.83999,2.625923
'fixed_6 Pyktis_39',2.499178,-15.0513,2.499178
'fixed_6 Pyktis_40',2.785547,-14.95301,2.785547
'fixed_6 Pyktis_41',2.232346,-14.68046,2.232346
'fixed_6 Pyktis_42',2.149226,-12.66832,2.149226
'fixed_6 Pyktis_43',2.316428,-15.57533,2.316428
'fixed_6 Pyktis_44',2.53935,-16.29748,2.53935
'fixed_6 Pyktis_45',2.449434,-16.64377,2.449434
'fixed_6 Pyktis_46',2.188071,-15.16485,2.188071
'fixed_6 Pyktis_47',2.351355,-14.7157,2.351355
'fixed_6 Pyktis_48',2.447343,-15.10384,2.447343
'fixed_6 Pyktis_49',2.30475,-13.65761,2.30475
'fixed_6 Pyktis_50',2.111025,-15.29513,2.111025
'fixed_6 Pyktis_51',2.467098,-15.12736,2.467098
'fixed_6 Pyktis_52',2.459998,-15.93588,2.459998
'fixed_6 Pyktis_53',2.516259,-16.00966,2.516259
'fixed_6 Pyktis_54',2.046787,-14.79402,2.046787
'fixed_6 Pyktis_55',2.679188,-16.04838,2.679188
'fixed_6 Pyktis_56',2.385411,-14.56136,2.385411
'fixed_6 Pyktis_57',2.360864,-14.29073,2.360864
'fixed_6 Pyktis_58',2.262486,-15.63863,2.262486
'fixed_6 Pyktis_59',2.197237,-15.22432,2.197237
'fixed_6 Pyktis_60',2.061745,-14.81108,2.061745
'fixed_6 Pyktis_61',2.42608,-15.68569,2.42608
'fixed_6 Pyktis_62',2.371872,-16.67877,2.371872
'fixed_6 Pyktis_63',2.34917,-14.93779,2.34917
'fixed_6 Pyktis_64',2.506245,-15.50154,2.506245
'fixed_6 Pyktis_65',2.364605,-15.00396,2.364605
'fixed_6 Pyktis_66',2.181529,-13.4566,2.181529
'fixed_6 Pyktis_67',2.177662,-14.07623,2.177662
'fixed_6 Pyktis_68',2.521018,-14.64869,2.521018
'fixed_6 Pyktis_69',2.348906,-15.40253,2.348906
'fixed_6 Pyktis_70',2.415618,-16.35857,2.415618
'fixed_6 Pyktis_71',2.490756,-15.86471,2.490756
'fixed_6 Pyktis_72',2.843664,-17.80202,2.843664
'fixed_6 Pyktis_73',2.083358,-13.57845,2.083358
'fixed_6 Pyktis_74',2.449921,-15.32517,2.449921
'fixed_6 Pyktis_75',2.272277,-14.77123,2.272277
'fixed_6 Pyktis_76',2.416507,-13.71328,2.416507
'fixed_6 Pyktis_77',2.461833,-14.92135,2.461833
'fixed_6 Pyktis_78',2.595221,-16.18652,2.595221
'fixed_6 Pyktis_79',2.373533,-13.24314,2.373533
'fixed_6 Pyktis_80',2.344502,-15.34742,2.344502
'fixed_6 Pyktis_81',2.157469,-15.91247,2.157469
'fixed_6 Pyktis_82',2.008082,-13.68934,2.008082
'fixed_6 Pyktis_83',2.259417,-14.15117,2.259417
'fixed_6 Pyktis_84',2.290059,-13.34111,2.290059
'fixed_6 Pyktis_85',1.950128,-14.49957,1.950128
'fixed_6 Pyktis_86',2.251646,-15.74304,2.251646
'fixed_6 Pyktis_87',2.256104,-15.56667,2.256104
'fixed_6 Pyktis_88',2.419697,-15.43131,2.419697
'fixed_6 Pyktis_89',1.988481,-14.06799,1.988481
'fixed_6 Pyktis_90',1.938717,-13.14675,1.938717
'fixed_6 Pyktis_91',2.186591,-14.51015,2.186591
'fixed_6 Pyktis_92',1.604843,-12.05288,1.604843
'fixed_6 Pyktis_93',2.082428,-13.39844,2.082428
'fixed_6 Pyktis_94',1.940606,-13.4722,1.940606
'fixed_6 Pyktis_95',1.708119,-12.90689,1.708119
'fixed_6 Pyktis_96',2.101049,-12.29348,2.101049
'fixed_6 Pyktis_97',2.070942,-12.82279,2.070942
'fixed_6 Pyktis_98',2.451186,-13.28294,2.451186
'fixed_6 Pyktis_99',2.205917,-11.2407,2.205917
'fixed_7 Dziaugsmas_01',2.060902,-14.10192,2.060902
'fixed_7 Dziaugsmas_02',1.504229,-12.85585,1.504229
'fixed_7 Dziaugsmas_03',1.723137,-13.922,1.723137
'fixed_7 Dziaugsmas_04',2.23955,-13.13843,2.23955
'fixed_7 Dziaugsmas_05',1.694708,-12.32014,1.694708
'fixed_7 Dziaugsmas_06',2.094943,-14.23696,2.094943
'fixed_7 Dziaugsmas_07',1.577924,-14.3953,1.577924
'fixed_7 Dziaugsmas_08',1.482827,-13.13977,1.482827
'fixed_7 Dziaugsmas_09',1.775498,-12.2826,1.775498
'fixed_7 Dziaugsmas_10',1.880774,-13.69914,1.880774
'fixed_7 Dziaugsmas_100',1.670685,-13.03711,1.670685
'fixed_7 Dziaugsmas_11',1.835598,-12.81211,1.835598
'fixed_7 Dziaugsmas_12',1.705088,-12.17587,1.705088
'fixed_7 Dziaugsmas_13',1.76748,-14.13254,1.76748
'fixed_7 Dziaugsmas_14',1.954114,-13.05113,1.954114
'fixed_7 Dziaugsmas_15',1.873911,-13.47318,1.873911
'fixed_7 Dziaugsmas_16',1.410035,-12.67439,1.410035
'fixed_7 Dziaugsmas_17',1.469383,-13.30388,1.469383
'fixed_7 Dziaugsmas_18',1.779973,-13.64887,1.779973
'fixed_7 Dziaugsmas_19',1.601874,-13.8563,1.601874
'fixed_7 Dziaugsmas_20',1.736309,-13.0907,1.736309
'fixed_7 Dziaugsmas_21',2.143695,-13.49507,2.143695
'fixed_7 Dziaugsmas_22',1.938053,-13.37052,1.938053
'fixed_7 Dziaugsmas_23',1.730302,-13.05776,1.730302
'fixed_7 Dziaugsmas_24',1.538023,-12.3044,1.538023
'fixed_7 Dziaugsmas_25',1.724913,-12.78901,1.724913
'fixed_7 Dziaugsmas_26',1.996959,-12.77875,1.996959
'fixed_7 Dziaugsmas_27',1.784674,-13.50901,1.784674
'fixed_7 Dziaugsmas_28',1.722872,-13.25642,1.722872
'fixed_7 Dziaugsmas_29',2.127439,-12.68358,2.127439
'fixed_7 Dziaugsmas_30',1.90769,-12.01634,1.90769
'fixed_7 Dziaugsmas_31',2.035149,-11.94652,2.035149
'fixed_7 Dziaugsmas_32',1.431927,-13.598,1.431927
'fixed_7 Dziaugsmas_33',1.665763,-13.2667,1.665763
'fixed_7 Dziaugsmas_34',1.726561,-12.45708,1.726561
'fixed_7 Dziaugsmas_35',1.61029,-12.64264,1.61029
'fixed_7 Dziaugsmas_36',1.766011,-12.00763,1.766011
'fixed_7 Dziaugsmas_37',1.688391,-13.76602,1.688391
'fixed_7 Dziaugsmas_38',1.802882,-13.83714,1.802882
'fixed_7 Dziaugsmas_39',1.949657,-13.88512,1.949657
'fixed_7 Dziaugsmas_40',1.993164,-12.66936,1.993164
'fixed_7 Dziaugsmas_41',1.829807,-13.42732,1.829807
'fixed_7 Dziaugsmas_42',1.758141,-12.58556,1.758141
'fixed_7 Dziaugsmas_43',2.000763,-12.88528,2.000763
'fixed_7 Dziaugsmas_44',1.741569,-14.40218,1.741569
'fixed_7 Dziaugsmas_45',1.762722,-13.49379,1.762722
'fixed_7 Dziaugsmas_46',1.621419,-13.46611,1.621419
'fixed_7 Dziaugsmas_47',1.770254,-12.69999,1.770254
'fixed_7 Dziaugsmas_48',1.829894,-12.10168,1.829894
'fixed_7 Dziaugsmas_49',1.702831,-11.25981,1.702831
'fixed_7 Dziaugsmas_50',1.414631,-13.85696,1.414631
'fixed_7 Dziaugsmas_51',2.0298,-13.78518,2.0298
'fixed_7 Dziaugsmas_52',1.933493,-13.07479,1.933493
'fixed_7 Dziaugsmas_53',1.773901,-13.56683,1.773901
'fixed_7 Dziaugsmas_54',1.682306,-13.62394,1.682306
'fixed_7 Dziaugsmas_55',1.922323,-13.18463,1.922323
'fixed_7 Dziaugsmas_56',1.875024,-11.9111,1.875024
'fixed_7 Dziaugsmas_57',2.09857,-13.46776,2.09857
'fixed_7 Dziaugsmas_58',1.645019,-13.24675,1.645019
'fixed_7 Dziaugsmas_59',1.740591,-13.49621,1.740591
'fixed_7 Dziaugsmas_60',1.864089,-12.74844,1.864089
'fixed_7 Dziaugsmas_61',1.701141,-12.03351,1.701141
'fixed_7 Dziaugsmas_62',1.973352,-14.50816,1.973352
'fixed_7 Dziaugsmas_63',1.707162,-13.21735,1.707162
'fixed_7 Dziaugsmas_64',1.586362,-13.34303,1.586362
'fixed_7 Dziaugsmas_65',1.957977,-14.52767,1.957977
'fixed_7 Dziaugsmas_66',1.623579,-12.98084,1.623579
'fixed_7 Dziaugsmas_67',2.066827,-13.99754,2.066827
'fixed_7 Dziaugsmas_68',1.887463,-13.02047,1.887463
'fixed_7 Dziaugsmas_69',1.700975,-13.52441,1.700975
'fixed_7 Dziaugsmas_70',1.725399,-13.22134,1.725399
'fixed_7 Dziaugsmas_71',1.675178,-12.59284,1.675178
'fixed_7 Dziaugsmas_72',1.947446,-12.84815,1.947446
'fixed_7 Dziaugsmas_73',1.789508,-14.02308,1.789508
'fixed_7 Dziaugsmas_74',1.680562,-13.24877,1.680562
'fixed_7 Dziaugsmas_75',1.74724,-12.47507,1.74724
'fixed_7 Dziaugsmas_76',1.789864,-11.98741,1.789864
'fixed_7 Dziaugsmas_77',2.031983,-12.04496,2.031983
'fixed_7 Dziaugsmas_78',1.930071,-13.18171,1.930071
'fixed_7 Dziaugsmas_79',2.093626,-12.73398,2.093626
'fixed_7 Dziaugsmas_80',1.840254,-13.37337,1.840254
'fixed_7 Dziaugsmas_81',1.710515,-13.87518,1.710515
'fixed_7 Dziaugsmas_82',1.876482,-12.94523,1.876482
'fixed_7 Dziaugsmas_83',1.835011,-12.68185,1.835011
'fixed_7 Dziaugsmas_84',1.824944,-13.64087,1.824944
'fixed_7 Dziaugsmas_85',1.75709,-13.75642,1.75709
'fixed_7 Dziaugsmas_86',1.731055,-13.03115,1.731055
'fixed_7 Dziaugsmas_87',1.898178,-14.07654,1.898178
'fixed_7 Dziaugsmas_88',2.182431,-13.38312,2.182431
'fixed_7 Dziaugsmas_89',1.894917,-12.67767,1.894917
'fixed_7 Dziaugsmas_90',1.98576,-13.0072,1.98576
'fixed_7 Dziaugsmas_91',1.983171,-13.65451,1.983171
'fixed_7 Dziaugsmas_92',1.830397,-11.76661,1.830397
'fixed_7 Dziaugsmas_93',1.916037,-12.73678,1.916037
'fixed_7 Dziaugsmas_94',1.730684,-13.12593,1.730684
'fixed_7 Dziaugsmas_95',1.789898,-12.53825,1.789898
'fixed_7 Dziaugsmas_96',2.016558,-13.23605,2.016558
'fixed_7 Dziaugsmas_97',1.661544,-12.50049,1.661544
'fixed_7 Dziaugsmas_98',1.989802,-13.04567,1.989802
'fixed_7 Dziaugsmas_99',2.091141,-12.60273,2.091141
'fixed_7 Liudesys_01',2.020866,-14.66235,2.020866
'fixed_7 Liudesys_02',1.539019,-13.14536,1.539019
'fixed_7 Liudesys_03',1.670906,-13.60226,1.670906
'fixed_7 Liudesys_04',2.101712,-13.65481,2.101712
'fixed_7 Liudesys_05',1.622205,-13.08628,1.622205
'fixed_7 Liudesys_06',1.775467,-14.90834,1.775467
'fixed_7 Liudesys_07',1.571093,-15.28476,1.571093
